,Date,User,Tweet
429,2022-10-23 07:02:39+00:00,kinuthiaamdogo,@Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke ni kama umesahau kutag kws😑
430,2022-10-23 07:02:30+00:00,CornKem,"@Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke Anyway shall we? 

Niko na ngombe mbili btw😂"
431,2022-10-23 07:02:27+00:00,elovi_marshall,@SKELEH_THE_GOON @Cutie_254 @KiprutB @Safaricom_Care @iconic_gravity @itsMJ_Ke 😂😂😂😂
432,2022-10-23 07:02:20+00:00,Cutie_254,@acadpopper @Safaricom_Care @iconic_gravity @itsMJ_Ke Thank you
433,2022-10-23 07:02:18+00:00,UmaTaUmawetu,@Safaricom_Care why should I be asked to dial a certain number to stop messages that I have not solicited? Stop wasting my time with messages from 25812 https://t.co/GTqz6NK1b7
434,2022-10-23 07:02:08+00:00,Goddie_Ke,Wee @Safaricom_Care leta link ya self registration ama ata zuri ako kanisa
435,2022-10-23 07:02:06+00:00,Subwayclown007,@SKELEH_THE_GOON @Cutie_254 @KiprutB @Safaricom_Care @iconic_gravity @itsMJ_Ke Wapi KWS 😂😂😂
436,2022-10-23 07:01:39+00:00,_Marande,@Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke Mbona unatag safaricom kwani unataka kunyanganya zuri kazi
437,2022-10-23 07:01:08+00:00,PrinceRaymondke,@Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke Unakaa poa mtu akikuangalia haraka
438,2022-10-23 06:59:32+00:00,acadpopper,@Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke First girl with a good forehead
439,2022-10-23 06:59:21+00:00,Cutie_254,@CornKem @Safaricom_Care @iconic_gravity @itsMJ_Ke Huzioni
440,2022-10-23 06:58:21+00:00,Kay_Borez,@Safaricom_Care @SafaricomPLC shukran https://t.co/N4bPr6Y8gi
441,2022-10-23 06:57:55+00:00,CornKem,@Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke Yaani haungeongeza tirries
442,2022-10-23 06:57:07+00:00,ORONE_BENARDO,@SKELEH_THE_GOON @Cutie_254 @KiprutB @Safaricom_Care @iconic_gravity @itsMJ_Ke Malisaa
443,2022-10-23 06:56:38+00:00,KijanaGarissa,@Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke Kumbe unakuanga mrembo kidogo tuh 💀👌
444,2022-10-23 06:55:46+00:00,Cutie_254,@maasaigoat_ @Safaricom_Care @iconic_gravity @itsMJ_Ke Tumia arimis umbao basi
445,2022-10-23 06:55:35+00:00,ya_kmtc,@SKELEH_THE_GOON @Cutie_254 @KiprutB @Safaricom_Care @iconic_gravity @itsMJ_Ke https://t.co/qjQ3Ov1H0l
446,2022-10-23 06:55:19+00:00,rayy_ginah,@Safaricom_Care Hey guys ...zile bundles za birthday zilienda aje 0716248319
447,2022-10-23 06:54:35+00:00,bravin_opati,@SKELEH_THE_GOON @Cutie_254 @KiprutB @Safaricom_Care @iconic_gravity @itsMJ_Ke @poet all
448,2022-10-23 06:53:53+00:00,Showman_ke,@itsMJ_Ke @Cutie_254 @Safaricom_Care @iconic_gravity Tubakshie hata uyu.
449,2022-10-23 06:53:50+00:00,maasaigoat_,@Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke Hiyo picha yako adi siezi mbao nayo
450,2022-10-23 06:53:31+00:00,BrianNg13280224,@Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke btw unaeza kua na pua ingine apart from this 🤔juu ungekaa ppoa bila🤭
451,2022-10-23 06:53:27+00:00,firstgroot,@Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke https://t.co/QPVu3RvW50
452,2022-10-23 06:53:26+00:00,benardNUP,@Safaricom_Care under what condition will I go for option 2 at the expense of option 1. Explain to me https://t.co/CgsICUaWNU
453,2022-10-23 06:53:10+00:00,KOT_MADDEST,@Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke Hi very much
454,2022-10-23 06:52:30+00:00,VickyMpenda,@Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke Mmmmmmm
455,2022-10-23 06:52:23+00:00,kucomrade_,"@Cutie_254 @jinx_Ke @Safaricom_Care @iconic_gravity @itsMJ_Ke SI nikupee mtu,,,,,😂@Cutie_254 before akuulize ua networth"
456,2022-10-23 06:51:24+00:00,Cutie_254,@indungu_ @SKELEH_THE_GOON @KiprutB @Safaricom_Care @iconic_gravity @itsMJ_Ke Doggy nyinyi
457,2022-10-23 06:50:34+00:00,indungu_,@SKELEH_THE_GOON @Cutie_254 @KiprutB @Safaricom_Care @iconic_gravity @itsMJ_Ke https://t.co/LByfyi068w
458,2022-10-23 06:50:30+00:00,Ssafemode,@itsMJ_Ke @Cutie_254 @Safaricom_Care @iconic_gravity Mnadai what?
459,2022-10-23 06:50:28+00:00,koros97,@Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke Haha. It's just a tease. Take it easy. Don't get entitled!
460,2022-10-23 06:50:25+00:00,Cutie_254,@maasaigoat_ @Safaricom_Care @iconic_gravity @itsMJ_Ke Hii nunua arimis unyonge
461,2022-10-23 06:49:26+00:00,Cutie_254,@koros97 @Safaricom_Care @iconic_gravity @itsMJ_Ke For what
462,2022-10-23 06:49:07+00:00,Cutie_254,@BrianNg13280224 @Safaricom_Care @iconic_gravity @itsMJ_Ke Inakuanga na pua Ka yako
463,2022-10-23 06:49:06+00:00,maasaigoat_,@Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke Nunua make up 😂 https://t.co/HducdNs6Px
464,2022-10-23 06:48:54+00:00,julien_254,@alilo_me @Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke ☺️☺️
465,2022-10-23 06:48:37+00:00,peekay_69,@SKELEH_THE_GOON @Cutie_254 @KiprutB @Safaricom_Care @iconic_gravity @itsMJ_Ke Bado ni asubuhi😭😭😂😂💀
466,2022-10-23 06:48:23+00:00,madstagger,@Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke Safi sana
467,2022-10-23 06:48:21+00:00,Tengiso_ke,@Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke gochyu https://t.co/n7ASsc5IUD
468,2022-10-23 06:48:20+00:00,Cutie_254,@kucomrade_ @jinx_Ke @Safaricom_Care @iconic_gravity @itsMJ_Ke Yeah
469,2022-10-23 06:48:11+00:00,Cutie_254,"@TrevyLord @SKELEH_THE_GOON @KiprutB @Safaricom_Care @iconic_gravity @itsMJ_Ke Umbwa ,,mnachangia nn"
470,2022-10-23 06:48:01+00:00,koros97,@Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke @Cutie_254 say cheese.
471,2022-10-23 06:47:56+00:00,Safaricom_Care,"@HillaryMochokor @HillaryMochokor Hi Mochokor, kindly DM https://t.co/jF6LqBV8gk your phone number, name and ID number we check. ^PS"
472,2022-10-23 06:47:54+00:00,Cutie_254,@TheePemlin @Safaricom_Care @iconic_gravity @itsMJ_Ke Nice
473,2022-10-23 06:47:06+00:00,BrianNg13280224,"@Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke Dear curved face ""@Cutie_254"" umbwa is a friendly name you know😂😂🤌"
474,2022-10-23 06:47:03+00:00,arapmutaih,"@HillaryMochokor @Safaricom_Care @SafaricomPLC chezeni kama nyinyi, combrade must enjoy"
475,2022-10-23 06:46:55+00:00,MrWrongKe_,@SKELEH_THE_GOON @Cutie_254 @KiprutB @Safaricom_Care @iconic_gravity @itsMJ_Ke 😂😂😂😅💔
476,2022-10-23 06:46:43+00:00,kucomrade_,@Cutie_254 @jinx_Ke @Safaricom_Care @iconic_gravity @itsMJ_Ke Uko na mtu @Cutie_254
477,2022-10-23 06:46:38+00:00,twindaddii,@Safaricom_Care I withdrew money with wrong agent number kindly help
478,2022-10-23 06:46:21+00:00,TrevyLord,@SKELEH_THE_GOON @Cutie_254 @KiprutB @Safaricom_Care @iconic_gravity @itsMJ_Ke Kaende kaende 🔥😂 https://t.co/DQSaByFAqq
479,2022-10-23 06:46:17+00:00,TheePemlin,@Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke you look beatiful
480,2022-10-23 06:46:10+00:00,twindaddii,@Safaricom_Care I withdrew money with wrong agent number kindly help
481,2022-10-23 06:45:08+00:00,Macha_Icon,@jinx_Ke @_scofie @Safaricom_Care Hii ndo Bride price https://t.co/WyCaji7nLQ
482,2022-10-23 06:44:44+00:00,syachsymo2,@Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke https://t.co/ylzvyaOnC0
483,2022-10-23 06:44:17+00:00,MRLEFT254,@Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke K
484,2022-10-23 06:43:38+00:00,kiriminol,@Cutie_254 @MrRightOG @Safaricom_Care @iconic_gravity @itsMJ_Ke @colorize_bot
485,2022-10-23 06:42:06+00:00,Cutie_254,@Dun433 @Safaricom_Care @iconic_gravity @itsMJ_Ke Ok
486,2022-10-23 06:41:49+00:00,Cutie_254,@MRLEFT254 @Safaricom_Care @iconic_gravity @itsMJ_Ke No
487,2022-10-23 06:41:49+00:00,Rodgermnayah,@SKELEH_THE_GOON @Cutie_254 @KiprutB @Safaricom_Care @iconic_gravity @itsMJ_Ke Malisaa yeye 😅😅
488,2022-10-23 06:41:42+00:00,Cutie_254,@BrianNg13280224 @Safaricom_Care @iconic_gravity @itsMJ_Ke Umbwa
489,2022-10-23 06:40:56+00:00,Dun433,@Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke check
490,2022-10-23 06:40:56+00:00,odhusovincent,@Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke Kuja classes za kusmile
491,2022-10-23 06:40:43+00:00,AdulojuVictor5,@Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke https://t.co/ADPJQeNHUS
492,2022-10-23 06:40:39+00:00,MRLEFT254,@Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke Can we scissor?
493,2022-10-23 06:40:38+00:00,BrianNg13280224,@Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke 😂😂kwani leo umekosa filter
494,2022-10-23 06:38:41+00:00,towett_kip__,@Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke Tuma full
495,2022-10-23 06:38:10+00:00,Cutie_254,@alilo_me @Safaricom_Care @iconic_gravity @itsMJ_Ke 😂😂
496,2022-10-23 06:37:46+00:00,JahJahRunks,@SKELEH_THE_GOON @Cutie_254 @KiprutB @Safaricom_Care @iconic_gravity @itsMJ_Ke weuuh 😆😂😂 https://t.co/aVmGaQhF8M
497,2022-10-23 06:37:38+00:00,Cutie_254,@otienoallan02 @alfredmwitike2 @Safaricom_Care @iconic_gravity @itsMJ_Ke Ok
498,2022-10-23 06:37:35+00:00,JACKONANA044,@Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke https://t.co/9vB6NLzQvR
499,2022-10-23 06:37:33+00:00,LamuIcon,@Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke Kwan yangu si kali😂
500,2022-10-23 06:37:19+00:00,alilo_me,@Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke 😮‍💨 https://t.co/eFUIQhhMCI
501,2022-10-23 06:36:30+00:00,otienoallan02,@Cutie_254 @alfredmwitike2 @Safaricom_Care @iconic_gravity @itsMJ_Ke This tweet isn't for everyone 😂
502,2022-10-23 06:36:24+00:00,kababa_ja,@Cutie_254 @Uonkomrade_ @Safaricom_Care @iconic_gravity @itsMJ_Ke 🔥🔥🔥
503,2022-10-23 06:36:23+00:00,Pitahkelly06,"@Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke Najua huyu dem,,,not you 😏"
504,2022-10-23 06:35:39+00:00,its__ianoh,@SKELEH_THE_GOON @Cutie_254 @KiprutB @Safaricom_Care @iconic_gravity @itsMJ_Ke Aiyayaya😂😂😂
505,2022-10-23 06:35:36+00:00,Cutie_254,@Dun433 @Safaricom_Care @iconic_gravity @itsMJ_Ke You do it
506,2022-10-23 06:35:25+00:00,Cutie_254,@franklinmutugi7 @Safaricom_Care @iconic_gravity @itsMJ_Ke Zii
507,2022-10-23 06:35:14+00:00,Cutie_254,@KimondiuMwai @Safaricom_Care @iconic_gravity @itsMJ_Ke Sawa
508,2022-10-23 06:35:06+00:00,Cutie_254,@Ja__Migori @Safaricom_Care @iconic_gravity @itsMJ_Ke Onea hapo
509,2022-10-23 06:34:51+00:00,Cutie_254,@thiscashmf @Safaricom_Care @iconic_gravity @itsMJ_Ke Zii
510,2022-10-23 06:34:31+00:00,Dun433,@Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke dm
511,2022-10-23 06:34:15+00:00,franklinmutugi7,@Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke Nadai kukuongelesha then na imagine na ikiwa ni kinuthia jamaa tunaongea nayeye na si dem
512,2022-10-23 06:33:53+00:00,KimondiuMwai,@Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke Hi ? Hutaki mtoto wa minister ? Sawa basi
513,2022-10-23 06:33:33+00:00,Ja__Migori,@Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke Najua si Tuesday but tuma tirries
514,2022-10-23 06:32:44+00:00,Cutie_254,@franklinmutugi7 @Safaricom_Care @iconic_gravity @itsMJ_Ke Zii
515,2022-10-23 06:32:32+00:00,Cutie_254,@Dun433 @Safaricom_Care @iconic_gravity @itsMJ_Ke Wapi
516,2022-10-23 06:32:27+00:00,franklinmutugi7,@Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke Catfish
517,2022-10-23 06:32:23+00:00,HillaryMochokor,Oyaa @Safaricom_Care tangu nikae na line yenu for 11 years hamjawai ona huruma ya kunitumia birthday bundles leo ni Ile siku fanyeni ukweli
518,2022-10-23 06:32:22+00:00,Cutie_254,@thiscashmf @Safaricom_Care @iconic_gravity @itsMJ_Ke Hi
519,2022-10-23 06:32:15+00:00,Sa_Muelke,@vinvin_oketch @Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke This video meeeehn😅😅😅😅😅😅back those day's
520,2022-10-23 06:31:51+00:00,Cutie_254,@Muhiez1 @Safaricom_Care @iconic_gravity @itsMJ_Ke Sawa
521,2022-10-23 06:31:49+00:00,Dun433,@Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke kam hivi nikuambie kitu😍
522,2022-10-23 06:31:38+00:00,Ellymteule,@itsMJ_Ke @Cutie_254 @Safaricom_Care @iconic_gravity Meanwhile fb
523,2022-10-23 06:31:28+00:00,thiscashmf,@Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke Hi 😀
524,2022-10-23 06:31:26+00:00,Cutie_254,@franklinmutugi7 @Safaricom_Care @iconic_gravity @itsMJ_Ke U thought of what
525,2022-10-23 06:31:18+00:00,Ellymteule,@itsMJ_Ke @Cutie_254 @Safaricom_Care @iconic_gravity Kwani uko na watoto 😂ama wewe ni mumama wa mtu huku
526,2022-10-23 06:31:17+00:00,omwambaKE,@itsMJ_Ke @Cutie_254 @Safaricom_Care @iconic_gravity Wewe 🤔
527,2022-10-23 06:31:03+00:00,Muhiez1,@Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke Kam nyuma ya tent
528,2022-10-23 06:30:37+00:00,Mumia07,@Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke Can we meet and meat
529,2022-10-23 06:30:27+00:00,jinx_Ke,hello @Safaricom_Care leo niliota na Zuri.. nipeeni ruhusa nikapeleke out leo 🥺
530,2022-10-23 06:30:25+00:00,franklinmutugi7,"@Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke Kumbe,unakuaga girl dem"
531,2022-10-23 06:30:18+00:00,Cutie_254,@vinvin_oketch @Safaricom_Care @iconic_gravity @itsMJ_Ke 😂😂
532,2022-10-23 06:30:03+00:00,Cutie_254,@itsMJ_Ke @Safaricom_Care @iconic_gravity Thank you❤️
533,2022-10-23 06:29:47+00:00,vinvin_oketch,@Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke https://t.co/6V0WzLpGHN
534,2022-10-23 06:29:43+00:00,254DennoK,@SKELEH_THE_GOON @Cutie_254 @KiprutB @Safaricom_Care @iconic_gravity @itsMJ_Ke We mzee😂😂😂😂😂
535,2022-10-23 06:29:39+00:00,Cutie_254,@Dukeofturkana @Safaricom_Care @iconic_gravity @itsMJ_Ke Nice
536,2022-10-23 06:29:16+00:00,Cutie_254,@albinomweusi12 @Safaricom_Care @iconic_gravity @itsMJ_Ke Kila SAA matusi Tu🖕
537,2022-10-23 06:29:14+00:00,itsMJ_Ke,@Cutie_254 @Safaricom_Care @iconic_gravity Unakaa fine❤️
538,2022-10-23 06:29:01+00:00,itsMJ_Ke,@Ellymteule @Cutie_254 @Safaricom_Care @iconic_gravity 😂watasema najimarket
539,2022-10-23 06:28:51+00:00,_Methit,@SKELEH_THE_GOON @Cutie_254 @KiprutB @Safaricom_Care @iconic_gravity @itsMJ_Ke Amesahau kutag KWS
540,2022-10-23 06:28:50+00:00,Cutie_254,@itsMJ_Ke @Safaricom_Care @iconic_gravity Hi❤️
541,2022-10-23 06:28:47+00:00,MutimuFrancis,@SKELEH_THE_GOON @Cutie_254 @KiprutB @Safaricom_Care @iconic_gravity @itsMJ_Ke Tulia ndugu utafanya mumama apate hypertension
542,2022-10-23 06:28:40+00:00,Cutie_254,@SKELEH_THE_GOON @KiprutB @Safaricom_Care @iconic_gravity @itsMJ_Ke Nani amesema hii
543,2022-10-23 06:28:32+00:00,Dukeofturkana,@Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke Hi msupuu
544,2022-10-23 06:28:21+00:00,Cutie_254,@LamuIcon @Safaricom_Care @iconic_gravity @itsMJ_Ke 🖕🖕
545,2022-10-23 06:28:16+00:00,Ellymteule,@itsMJ_Ke @Cutie_254 @Safaricom_Care @iconic_gravity Mj weka yako huku pia nikutamani
546,2022-10-23 06:28:11+00:00,Cutie_254,@Muhiez1 @Safaricom_Care @iconic_gravity @itsMJ_Ke Yeah
547,2022-10-23 06:28:08+00:00,KiprutB,@SKELEH_THE_GOON @Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke 😂😂😂
548,2022-10-23 06:27:26+00:00,claude_jaguar,@cosmas_otiso @JUJA_KOT @Safaricom_Care 😂😂😂
549,2022-10-23 06:27:22+00:00,Benie254_,@Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke https://t.co/wnbek5sgaT
550,2022-10-23 06:27:19+00:00,itsMJ_Ke,@Cutie_254 @Safaricom_Care @iconic_gravity Hi please ❤️
551,2022-10-23 06:26:51+00:00,SKELEH_THE_GOON,@Cutie_254 @KiprutB @Safaricom_Care @iconic_gravity @itsMJ_Ke Umetag safaricom ndio wakupee data ya kudownload urembo
552,2022-10-23 06:26:47+00:00,twindaddii,@Safaricom_Care @SafaricomPLC I withdrew money with wrong agent number kindly help
553,2022-10-23 06:26:46+00:00,EmmanuelMateru7,@Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke 🥰🥰🔥
554,2022-10-23 06:26:42+00:00,LamuIcon,@Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke https://t.co/ccOpgXo4Pa
555,2022-10-23 06:26:26+00:00,mistercollinz,@Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke 🔥🔥
556,2022-10-23 06:25:13+00:00,Mreal_KE,@Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke Hi 👋
557,2022-10-23 06:24:46+00:00,Muhiez1,@Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke Bbg
558,2022-10-23 06:24:22+00:00,kevine_254,@Cutie_254 @Safaricom_Care @iconic_gravity @itsMJ_Ke Hi🙄
559,2022-10-23 06:12:10+00:00,Safaricom_Care,"@kingkamaa @kingkamaa Hi Kamaa, we appreciate your feedback. ^PS"
560,2022-10-23 06:06:34+00:00,mkenyadan,@Safaricom_Care Check dm.
561,2022-10-23 06:05:35+00:00,lwanjiru,@Safaricom_Care please respond to DM
562,2022-10-23 06:05:11+00:00,mkenyadan,@Safaricom_Care check dm
563,2022-10-23 06:05:07+00:00,Safaricom_Care,"@ZippieMaina2 Hi, Zippie. Kindly DM us https://t.co/jF6LqBV8gk your number for assistance. ^NW"
564,2022-10-23 06:03:09+00:00,kingkamaa,"@Safaricom_Care now this point that a customer realises he/she is sending money to the wrong person. You have 
 options of pressing any number and send or press cancel to allow it to proceed. Psychologically in that case cancel means stop so you end up sending ??????"
565,2022-10-23 05:59:02+00:00,Safaricom_Care,@keith_onyango Hello Keith. Apologies for the inconvenience. What challenge are you experiencing? Please share your account number via DM https://t.co/jF6LqBV8gk for follow up. ^RO
566,2022-10-23 05:57:45+00:00,ZippieMaina2,@Safaricom_Care I have dialed *544*55# and they are directing me to dial *544*35# I have dialed that too but they are saying I don't have an auto renew service yet my airtime is being deducted for that baze thing
567,2022-10-23 05:55:47+00:00,Empirez_natalia,@Mexicanmedico @Safaricom_Care Nipee
568,2022-10-23 05:54:44+00:00,JUJA_KOT,@cosmas_otiso @Safaricom_Care 😂😂😂😂
569,2022-10-23 05:54:14+00:00,Safaricom_Care,"@hmwasilwa Hi, Henry. Thank you for let us know. In future, send us the number to 333 (free) for a follow up. ^NW"
570,2022-10-23 05:52:58+00:00,keith_onyango,@Safaricom_Care what's happening with your service? Safaricom home is becoming pathetic.
571,2022-10-23 05:48:44+00:00,EarlKaccino,"@Safaricom_Care Not yet, see DM"
572,2022-10-23 05:48:26+00:00,cosmas_otiso,"Na si kwa ubaya, @Safaricom_Care mnaendaga church kweli ? Mnaniita Dear na kuniachia okoa is where you draw the line🙌 Fuata maandishi usilipe mabaya kwa mabaya"
573,2022-10-23 05:48:02+00:00,erick31742933,@NoahSimiyu @Propesaa @Safaricom_Care @SafaricomPLC @PeterNdegwa_ is this true.  That your network is used to track innocent Kenyans?
574,2022-10-23 05:47:10+00:00,hmwasilwa,"@Safaricom_Care FRAUD ALERT.... NO. 0769839938 in name of JOSEPH FRANCIS being used to scam tenants of Gasper Waffubwa Waffubwa in Bungoma Town
Shut down  that damn line"
575,2022-10-23 05:45:55+00:00,Safaricom_Care,"@ZippieMaina2 @ZippieMaina2 : Hello, we are sorry about that. To opt out of the daily Baze Music pass you dial *544*55# ^KL"
576,2022-10-23 05:45:21+00:00,AnjeoC,"@Safaricom_Care please send back my money this is day three! 
Stop playing with people’s money"
577,2022-10-23 05:41:24+00:00,Safaricom_Care,"@Stephen80611069 @Stephen80611069 : Hi Stephen, sorry about that. Kindly DM https://t.co/jF6LqBV8gk an alternative contact we can reach you on for assistance with the blocking. ^IW"
578,2022-10-23 05:38:50+00:00,ZippieMaina2,Oya @Safaricom_Care how does someone opts out of this bs that I dont know how I opted in because the option you are giving me isnt helping https://t.co/WKS4g8q3Bm
579,2022-10-23 05:35:23+00:00,Safaricom_Care,@deueks @deueks : Soon more devices will be included Duke. This one too. ^IW
580,2022-10-23 05:33:58+00:00,Stephen80611069,"@Safaricom_Care Tried blocking a stolen line by calling 100 and it has not been of help, kindly assist."
581,2022-10-23 05:33:43+00:00,ChienjoVictor,Come on “The Better Option”! This is not what “Better Together” looks like. @SafaricomPLC @Safaricom_Care. https://t.co/JdQ5j6WvYj
582,2022-10-23 05:32:41+00:00,Safaricom_Care,@Stephen80611069 Hi Stephen. Seems like your statement is incomplete. Please clarify on how we can assist you. ^MM
583,2022-10-23 05:31:18+00:00,Safaricom_Care,@EarlKaccino Checking. ^MM
584,2022-10-23 05:28:38+00:00,ChienjoVictor,@Safaricom_Care kindly check your inbox asap.
585,2022-10-23 05:26:25+00:00,Stephen80611069,@Safaricom_Care Hey kindly assist on how to block a stolen.
586,2022-10-23 05:25:07+00:00,EarlKaccino,@Safaricom_Care see DM re internet
587,2022-10-23 05:24:50+00:00,dewqes,@Safaricom_Care I got one of those pixel 6...  I hope there is another way to get mine activated
588,2022-10-23 05:22:19+00:00,EvaKamau8,@Safaricom_Care Our efforts to update our details should not be in vain. We expect a certain peace of mind after the mandatory sim card updates.
589,2022-10-23 05:17:08+00:00,Safaricom_Care,"@TheJbarasa Hello Jones, DM https://t.co/jF6LqBV8gk the affected number, full name &amp; ID number we check.    ^PI"
590,2022-10-23 05:16:17+00:00,Safaricom_Care,"@ArmadaSteve @PeterNdegwa_ Hello Steve, apologies for the inconvenience, share your account number for a follow up.^BD"
591,2022-10-23 05:12:41+00:00,Nicknic019,@Safaricom_Care Hello safaricom my fuliza limit is still 0 and I have been using mpesa and doing transactions for long
592,2022-10-23 05:11:24+00:00,Safaricom_Care,@W_airimu W apologize for the inconvenience and delay. The matter was reported to our support team and it is under resolution. Kindly call the number 400 (free) to get faster resolution on this. ^MM
593,2022-10-23 05:04:02+00:00,Safaricom_Care,@deueks Sorry that is not yet supported. ^AB
594,2022-10-23 05:03:25+00:00,W_airimu,@Safaricom_Care your team is either lying that they've being working from yesterday ama you guys just don't care to have an issue open 12 hours later!
595,2022-10-23 05:01:58+00:00,W_airimu,@Safaricom_Care Here we are 12 hours later smh
596,2022-10-23 05:01:01+00:00,TheJbarasa,@SafaricomPLC @Safaricom_Care Someone's line was switched off but later on followed the procedure and again switched on but the money that was in mpesa is no longer there. How can he/she get back this money?
597,2022-10-23 04:58:58+00:00,_kalewa_,"@Safaricom_Care Good morning , I need assistance finding a lost phone that I bought it at safaricom shop(main). That phone is important and expensive .HELP!"
598,2022-10-23 04:56:09+00:00,411Hello,@Safaricom_Care you really are annoying. https://t.co/wvEo7xxdlH
599,2022-10-23 04:54:49+00:00,Isaiahmwiti10,@ahmednasirlaw @Safaricom_Care please apply again
600,2022-10-23 04:53:16+00:00,dewqes,@Safaricom_Care So even google pixel are not supported?
601,2022-10-23 04:51:45+00:00,EstarGithinji,@Safaricom_Care kindly check DM
602,2022-10-23 04:50:19+00:00,Safaricom_Care,"@deueks @deueks : Hi Duke, at the moment, only the devices listed here https://t.co/rJAKYP09oD are supported. ^IW"
603,2022-10-23 04:49:07+00:00,rogutudd,@The6Sixth_ @Safaricom_Care They are trash of late
604,2022-10-23 04:46:58+00:00,dewqes,@Safaricom_Care ***only
605,2022-10-23 04:20:00+00:00,ArmadaSteve,"@FAWZIAALI @PaulKasimu3 @Safaricom_Care @SafaricomPLC @PeterNdegwa_ Good morning, apologies on the intrusion. It's been 3 days since I started experiencing extremely low internet speeds. I'm unable to work. I've called endlessly &amp; today my calls are being ignored. Kindly assist!"
606,2022-10-23 04:07:09+00:00,gathigiamuriuk7,@Safaricom_Care Thanks
607,2022-10-23 03:59:54+00:00,Safaricom_Care,@gathigiamuriuk7 Hello Anthony. Apologies for the experience. The line has been barred. ^RO
608,2022-10-23 03:54:03+00:00,Safaricom_Care,"@MutuaDavid17 Hi, Mutua. It is not true. This is a scam. ^NW"
609,2022-10-23 03:47:30+00:00,Safaricom_Care,"@AbdiFat19637656 Your loan limit is zero. Continue using Safaricom and M-PESA services frequently and repay Fuliza M-PESA on time by topping up your M-PESA account to increase your Fuliza limit. Also note, any other defaulted loan can affect your CRB credit score or rating or status. ^SB"
610,2022-10-23 03:36:33+00:00,Safaricom_Care,"@Laslie75695975 @Laslie75695975 : Hi Laslie, kindly note that our official number is 0722000000. Do not engage the sender. You can report such numbers to our fraud team via sms to 333 for investigations. ^IW"
611,2022-10-23 03:31:23+00:00,AbdiFat19637656,@Safaricom_Care @Safaricom_Care  Abdifatah issack mumin. I'd no. 40297185
612,2022-10-23 03:25:28+00:00,Nichola82447605,@omwambaKE @Safaricom_Care
